Date,Close/Last,Volume,Open,High,Low
05/19/2022,30209.30,N/A,29180.60,30735.10,30126.20
05/18/2022,29202.10,N/A,29834.80,29281.80,28682.10
05/17/2022,29840.90,N/A,30361.10,30687.90,29802.40
05/16/2022,30426.40,N/A,30312.80,30488.10,29804.30
05/15/2022,30298.00,N/A,29722.10,31312.40,30211.20
05/14/2022,29700.50,N/A,29568.90,30226.30,29554.40
05/13/2022,29540.20,N/A,30567.50,29788.80,29223.90
05/12/2022,30636.30,N/A,28383.70,30713.20,28755.00
05/11/2022,28757.20,N/A,31204.80,30136.70,28503.50
05/10/2022,31290.50,N/A,30655.30,31661.00,30652.70
05/09/2022,30665.40,N/A,33557.00,31380.70,29831.00
05/08/2022,33582.00,N/A,34478.00,34227.00,33296.00
05/07/2022,34461.00,N/A,35813.00,35497.00,34228.00
05/06/2022,35866.00,N/A,36431.00,36051.00,35757.00
05/05/2022,36405.00,N/A,39736.00,36646.00,36155.00
05/04/2022,39727.00,N/A,38017.00,39791.00,39555.00
05/03/2022,38004.00,N/A,38500.00,38098.00,37660.00
